Ref 1,Ref 2,Genre,Genre Sublevel,Description 1,Description 2,Person Name 1,Person Name 2,Corporation Name,Location,Date,Container 1 Type,Container 1 Label,Container 1 Locator,Container 2 Type,Container 2 Locator,Tiff Locators
ref2194,cid4639859,Documents,Letters,"Cohen, J. I., Jr. Baltimore, MD, A detailed business letter addressed to J. I. Cohen, Jr., president of Baltimore fire insurance company, regarding the insurance on a house","A detailed business letter addressed to J. I. Cohen, Jr., president of Baltimore fire insurance company, regarding the insurance on a house","Cohen, J. I., Jr.",,,"Baltimore, MD",1850 October 12,Drawer,Mixed materials,Judaica Americana,Folder,MD 177,doc_ja_md_177_1r.tif; doc_ja_md_177_1v.tif
ref2195,cid4639858,Documents,Letters,"Cohen, J. I., Jr. Baltimore, MD, Commercial hand written letter with the letterhead of the Banking House of J.I. Cohen, Jr. and Brothers","Commercial hand written letter with the letterhead of the Banking House of J.I. Cohen, Jr. and Brothers","Cohen, J. I., Jr.",,,"Baltimore, MD",1835 May 20,Drawer,Mixed materials,Judaica Americana,Folder,MD 207,doc_ja_md_207_1r.tif; doc_ja_md_207_1v.tif
ref2196,cid4639857,Documents,Letters,"Cohen, J. I., Jr. Baltimore, MD, Letter remitting a check, with the letterhead of the Banking House of J.I. Cohen, Jr. and Brothers","Letter remitting a check, with the letterhead of the Banking House of J.I. Cohen, Jr. and Brothers","Cohen, J. I., Jr.",,,"Baltimore, MD",1834 April 17,Drawer,Mixed materials,Billheads Pre-1880,Folder,MD 912,doc_bhe_md_912_1r.tif; doc_bhe_md_912_1v.tif
ref2197,cid4639856,Documents,Letters,"Cohen, J. I. Baltimore, MD, Letter from Lee J. Collins in New York City to J. I. Cohen in Baltimore",Letter from Lee J. Collins in New York City to J. I. Cohen in Baltimore,"Cohen, J. I.",,,"Baltimore, MD",1853 December 21,Drawer,Mixed materials,Judaica Americana,Folder,MD 175,doc_ja_md_175_1r.tif; doc_ja_md_175_1v.tif
ref2198,cid4639855,Documents,Letters,"Cohen, J. I. Baltimore, MD, Signed letter from George Allen, a professor of languages in Delaware, to Dr. J.I. Cohen","Signed letter from George Allen, a professor of languages in Delaware, to Dr. J.I. Cohen","Cohen, J. I.",,,"Baltimore, MD",1859 March 23,Drawer,Mixed materials,Judaica Americana,Folder,MD 200,doc_ja_md_200_1r.tif; doc_ja_md_200_1v.tif
ref2199,cid4639854,Documents,Letters,"Cohen, Jacob I. Baltimore, MD, A receipt in letter form for music scores, from Mr. J. I. Cohen of Baltimore, acknowledging payment to John Cole, a publisher in Baltimore, Maryland","A receipt in letter form for music scores, from Mr. J. I. Cohen of Baltimore, acknowledging payment to John Cole, a publisher in Baltimore, Maryland","Cohen, Jacob I.",,,"Baltimore, MD",1826 October 5,Drawer,Mixed materials,Judaica Americana,Folder,MD 176,doc_ja_md_176_1r.tif; doc_ja_md_176_1v.tif
ref2200,cid4639853,Documents,Letters,"Cohen, Jacob I. Baltimore, MD, Transmittal of check from Jacob I. Cohen to another banker that notes the failure of the central bank of Georgetown and Washington",Transmittal of check from Jacob I. Cohen to another banker that notes the failure of the central bank of Georgetown and Washington,"Cohen, Jacob I.",,,"Baltimore, MD",1820 August 21,Drawer,Mixed materials,Judaica Americana,Folder,MD 171,doc_ja_md_171_1r.tif; doc_ja_md_171_1v.tif
ref2201,cid4639852,Documents,Letters,"Cohen, Jacob. Charleston, SC, Highly unusual Jewish-related slave letter written by J. Hamilton Criper, near Darien, Georgia, advising his client on the sale of his slaves and praising Jacob Cohen, a well known slave dealer in Charlestown, South Carolina","Highly unusual Jewish-related slave letter written by J. Hamilton Criper, near Darien, Georgia, advising his client on the sale of his slaves and praising Jacob Cohen, a well known slave dealer in Charlestown, South Carolina","Cohen, Jacob",,,"Charleston, SC",1855 October 4,Drawer,Mixed materials,Judaica Americana,Folder,SC 570,doc_ja_sc_570_1r.tif; doc_ja_sc_570_1v.tif; doc_ja_sc_570_2r.tif; doc_ja_sc_570_2v.tif
ref2202,cid4639851,Documents,Letters,"Cohen, Joshua I. and Perez, Jose Joaquin. Philadelphia, PA, Letter to Joshua I. Cohen from Jose Joaquin Perez, concerning Perez's upcoming visit to William Hart of Quebec","Letter to Joshua I. Cohen from Jose Joaquin Perez, concerning Perez's upcoming visit to William Hart of Quebec","Cohen, Joshua I.","Perez, Jose Joaquin",,"Philadelphia, PA",1860,Drawer,Mixed materials,Judaica Americana,Folder,MD 209,doc_ja_md_209_1r.tif; doc_ja_md_209_1v.tif; doc_ja_md_209_2r.tif; doc_ja_md_209_2v.tif; doc_ja_md_209_3r.tif; doc_ja_md_209_3v.tif; doc_ja_md_209_4r.tif; doc_ja_md_209_4v.tif; doc_ja_md_209_5r.tif; doc_ja_md_209_5v.tif; doc_ja_md_209_6r.tif; doc_ja_md_209_6v.tif
ref2203,cid4639850,Documents,Letters,"Cohen, Joshua I. Baltimore, MD, Joshua I. Cohen (1801-1870) letter relating to the collecting of American documents",Joshua I. Cohen (1801-1870) letter relating to the collecting of American documents,"Cohen, Joshua I",,,"Baltimore, MD",1851 June 10,Drawer,Mixed materials,Judaica Americana,Folder,MD 169,doc_ja_md_169_1r.tif; doc_ja_md_169_1v.tif; doc_ja_md_169_2r.tif; doc_ja_md_169_2v.tif
ref2204,cid4639849,Documents,Letters,"Cohen, Joshua I. Baltimore, MD, Two letters from David Lowry Swain (1 of 2) to Dr. J. J. Cohen. Both concern collecting historical artifacts",Two letters from David Lowry Swain (1 of 2) to Dr. J. J. Cohen. Both concern collecting historical artifacts,"Cohen, Joshua I",,,"Baltimore, MD",1865 November 18,Drawer,Mixed materials,Judaica Americana,Folder,MD 202,doc_ja_md_202_1r.tif; doc_ja_md_202_1v.tif; doc_ja_md_202_2r.tif; doc_ja_md_202_2v
ref2205,cid4639848,Documents,Letters,"Cohen, Joshua I. Baltimore, MD, Two letters from David Lowry Swain (2 of 2) to Dr. J. J. Cohen. Both concern collecting historical artifacts",Two letters from David Lowry Swain (2 of 2) to Dr. J. J. Cohen. Both concern collecting historical artifacts,"Cohen, Joshua I",,,"Baltimore, MD",1865 November 18,Drawer,Mixed materials,Judaica Americana,Folder,MD 201,doc_ja_md_201_1r.tif; doc_ja_md_201_1v.tif; doc_ja_md_201_2r.tif; doc_ja_md_201_2v.tif
ref2206,cid4639847,Documents,Letters,"Cohen, Mack and Co. and Auerbach & Bro. New York, NY, Cohen, Mack and Co. letter to Auerbach and Bro. in Salt Lake City, Utah","Cohen, Mack and Co. letter to Auerbach and Bro. in Salt Lake City, Utah",,,"Cohen, Mack and Co.","New York, NY",1875 June 16,Drawer,Mixed materials,Billheads Pre-1880,Folder,NYC 1084,doc_bhe_nyc_1084_1r.tif; doc_bhe_nyc_1084_1v.tif
ref2207,cid4639846,Documents,Letters,"Cohen, Mendes I. Baltimore, MD, Free franked letter from a public official in Washington, D.C., addressed to Col. Mendes I. Cohen","Free franked letter from a public official in Washington, D.C., addressed to Col. Mendes I. Cohen","Cohen, Mendes I.",,,"Baltimore, MD",1852 March 23,Drawer,Mixed materials,Judaica Americana,Folder,MD 199,doc_ja_md_199_1r.tif; doc_ja_md_199_1v.tif; doc_ja_md_199_2r.tif; doc_ja_md_199_2v.tif; doc_ja_md_199_3r.tif; doc_ja_md_199_3v.tif
ref2208,cid4639845,Documents,Letters,"Cohen, Nathan. Charleston, SC, Letter from Nathan Cohen with a business proposal for his son",Letter from Nathan Cohen with a business proposal for his son,"Cohen, Nathan",,,"Charleston, SC",1850 November 10,Drawer,Mixed materials,Judaica Americana,Folder,SC 562,doc_ja_sc_562_1r.tif; doc_ja_sc_562_1v.tif; doc_ja_sc_562_2r.tif; doc_ja_sc_562_2v.tif
ref2209,cid4639844,Documents,Letters,"Cohen, Octavius. Savannah, GA, Hand-written letter dated October 28th, 1856, written by Octavius Cohen of Savannah, Georgia to Carhart and Roff of Macon, Georgia regarding the sale of spirits","Hand-written letter dated October 28th, 1856, written by Octavius Cohen of Savannah, Georgia to Carhart and Roff of Macon, Georgia regarding the sale of spirits","Cohen, Octavius",,,"Savannah, GA",1856 October 28,Drawer,Mixed materials,Judaica Americana,Folder,GA 54,doc_ja_ga_54_1r.tif; doc_ja_ga_54_1v.tif
ref2210,cid4639843,Documents,Letters,"Cohen, Octavus. Savannah, GA, Letter from David Brown and Co. of Philadelphia, PA to Octavus Cohen, asking for busines as a cotton merchant. One half of the letter is printed as broadside","Letter from David Brown and Co. of Philadelphia, PA to Octavus Cohen, asking for busines as a cotton merchant. One half of the letter is printed as broadside","Cohen, Octavus",,,"Savannah, GA",1854 November 4,Folder,Mixed materials,Binder H,Page,37,lbr_fh_s37_1r.tif; lbr_fh_s37_1v.tif; lbr_fh_s37_2r.tif; lbr_fh_s37_2v.tif
ref2211,cid4639842,Documents,Letters,"Cohen, Philip L. and Cohen, John Jay. Atlanta, GA, Philip L. Cohen writes Lt. John W. Clark, commander of the Richmond Hussars militia unit, resigning his commission as 2nd Lieutenant. The letter is written on the letterhead of John J. Cohen and Sons, bankers and brokers in Augusta, GA","Philip L. Cohen writes Lt. John W. Clark, commander of the Richmond Hussars militia unit, resigning his commission as 2nd Lieutenant. The letter is written on the letterhead of John J. Cohen and Sons, bankers and brokers in Augusta, GA","Cohen, Philip L.","Cohen, John Jay",,"Atlanta, GA",1876 November 13,Drawer,Mixed materials,Civil War,Folder,12,doc_cw_12_1r.tif; doc_cw_12_1v.tif
ref2212,cid4639841,Documents,Letters,"Cohen, Philip and Cohen, Mendez. Abington, VA, Letter from Andrew Russell to his brother, Col. Gilbert Russell regarding the supreme court case, Cohen vs the State of Virginia","Letter from Andrew Russell to his brother, Col. Gilbert Russell regarding the supreme court case, Cohen vs the State of Virginia","Cohen, Philip","Cohen, Mendez",,"Abington, VA",1821 June 30,Drawer,Mixed materials,Judaica Americana,Folder,MD 192,doc_ja_md_192_1r.tif; doc_ja_md_192_1v.tif; doc_ja_md_192_2r.tif; doc_ja_md_192_2v.tif
ref2213,cid4639840,Documents,Letters,"Cohen, Philip. Norfolk, VA, Printed form letter by Mr. W. Ward verifying that Mr. Cohen is a trusted merchant and asks for your business. Letter signed by Philip Cohen",Printed form letter by Mr. W. Ward verifying that Mr. Cohen is a trusted merchant and asks for your business. Letter signed by Philip Cohen,"Cohen, Philip",,,"Norfolk, VA",1851 June 10,Drawer,Mixed materials,Judaica Americana,Folder,VA 647,doc_ja_va_647_1r.tif; doc_ja_va_647_1v.tif
ref2214,cid4639839,Documents,Letters,"Cohen, Solomon E. Harpers Ferry, VA, Letter from Solomon E. Cohen, a government clerk at Harper's Ferry, requesting a prospectus from a health insurance firm in Philadelphia","Letter from Solomon E. Cohen, a government clerk at Harper's Ferry, requesting a prospectus from a health insurance firm in Philadelphia","Cohen, Solomon E.",,,"Harpers Ferry, VA",1847 December 11,Drawer,Mixed materials,Revolutionary War,Folder,3,doc_rw_3_1r.tif; doc_rw_3_1v.tif
ref2215,cid4639838,Documents,Letters,"Cohen. Savannah, GA, Business letter disucssing cotton supply",Business letter disucssing cotton supply,Cohen,,,"Savannah, GA",1837 November 21,Drawer,Mixed materials,Judaica Americana,Folder,GA 53,doc_ja_ga_53_1r.tif; doc_ja_ga_53_1v.tif
ref2216,cid4639837,Documents,Letters,"Cohen. Savannah, GA, Small note from Cohen and Fosdick to G. Weld, in Boston, discussing cotton prices on a copy of The Savannah Republican Prices Current vol.12, No. 8, 11/5/1852","Small note from Cohen and Fosdick to G. Weld, in Boston, discussing cotton prices on a copy of The Savannah Republican Prices Current vol.12, No. 8, 11/5/1852",Cohen,,,"Savannah, GA",1852 November 5,Drawer,Mixed materials,Judaica Americana,Folder,GA 45,doc_ja_ga_45_1r.tif; doc_ja_ga_45_1v.tif; doc_ja_ga_45_2r.tif; doc_ja_ga_45_2v.tif
ref2217,cid4639836,Documents,Letters,"Cohn Bros. Klee & Co. New York, NY, Proposition to advertise Urbana Wine Co. on railway cars",Proposition to advertise Urbana Wine Co. on railway cars,,,Cohn Bros. Klee & Co.,"New York, NY",1898 May 23,Drawer,Mixed materials,Billhead Post-1880,Folder,NYC 444,doc_bhl_nyc_444_1r.tif; doc_bhl_nyc_444_1v.tif
ref2218,cid4639835,Documents,Letters,"Cohn Bros. Klee & Co. New York, NY, Proposition to advertise Urbana Wine Co. on railway cars",Proposition to advertise Urbana Wine Co. on railway cars,,,Cohn Bros. Klee & Co.,"New York, NY",1897 May 5,Drawer,Mixed materials,Billhead Post-1880,Folder,NYC 445,doc_bhl_nyc_445_1r.tif; doc_bhl_nyc_445_1v.tif
ref2219,cid4639834,Documents,Letters,"Cohn, Abraham. New Hampshire, Letter to Col. Mason, notifying him that Cohen had returned to active duty on February 12th, 1865","Letter to Col. Mason, notifying him that Cohen had returned to active duty on February 12th, 1865","Cohn, Abraham",,,New Hampshire,1865 February 20,Drawer,Mixed materials,Civil War,Folder,6,doc_cw_6_1r.tif; doc_cw_6_1v.tif
ref2220,cid4639833,Documents,Letters,"Cohn, Isaac. Chelsea, OK",,"Cohn, Isaac",,,"Chelsea, OK",1909 June 4,Folder,Mixed materials,Binder L,Page,11b,lbr_fl_s11b_1r.tif; lbr_fl_s11b_1v.tif
ref2221,cid4639832,Documents,Letters,"Cohn, Isaac. Chelsea, OK, Business letter",Business letter,"Cohn, Isaac",,,"Chelsea, OK",1909 January 20,Folder,Mixed materials,Binder L,Page,9,lbr_fl_s9_1r.tif; lbr_fl_s9_1v.tif; lbr_fl_s9_2r.tif; lbr_fl_s9_2v.tif
ref2222,cid4639831,Documents,Letters,"Cohn, Isaac. Chelsea, OK, Letter discussing a deed and contracts",Letter discussing a deed and contracts,"Cohn, Isaac",,,"Chelsea, OK",1910 April 5,Folder,Mixed materials,Binder L,Page,15,lbr_fl_s15_1r.tif; lbr_fl_s15_1v.tif
ref2223,cid4639830,Documents,Letters,"Columbus. Ungstein, Germany",,Columbus,,,"Ungstein, Germany",1848,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 162,doc_ja_phil_162_1r.tif; doc_ja_phil_162_1v.tif; doc_ja_phil_162_2r.tif; doc_ja_phil_162_2v.tif
ref2224,cid4639829,Documents,Letters,"Costes, Henrich. Albany, NY, Stampless business letter to Henrich Costes from New York City",Stampless business letter to Henrich Costes from New York City,"Costes, Henrich",,,"Albany, NY",1737 October 17,Drawer,Mixed materials,Judaica Americana,Folder,NY 407,doc_ja_ny_407_1r.tif; doc_ja_ny_407_1v.tif; doc_ja_ny_407_2r.tif; doc_ja_ny_407_2v.tif
ref2225,cid4639828,Documents,Letters,"Cromelien, Alfred. Philadelphia, PA, Letter from Alfred Cromelien, a destitute Jewish Civil War veteran, to his old friend Col. Alexander Biddle, describing how he has run on hard times and asking for a loan of $100.00","Letter from Alfred Cromelien, a destitute Jewish Civil War veteran, to his old friend Col. Alexander Biddle, describing how he has run on hard times and asking for a loan of $100.00","Cromelien, Alfred",,,"Philadelphia, PA",1894 December 1,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 24,doc_ja_phil_24_1r.tif; doc_ja_phil_24_1v.tif; doc_ja_phil_24_2r.tif; doc_ja_phil_24_2v.tif; doc_ja_phil_24_3r.tif; doc_ja_phil_24_3v.tif
ref2226,cid4639827,Documents,Letters,"David. New York, NY, Letter from a father to his son on living a meaningful life",Letter from a father to his son on living a meaningful life,David,,,"New York, NY",1835 December 26,Drawer,Mixed materials,Judaica Americana,Folder,NYC 1036,doc_ja_nyc_1036_1r.tif; doc_ja_nyc_1036_1v.tif; doc_ja_nyc_1036_2r.tif; doc_ja_nyc_1036_2v.tif
ref2227,cid4639826,Documents,Letters,"Davis, Hunter. Richmond, VA, Business letter discussing negro market",Business letter discussing negro market,"Davis, Hunter",,,"Richmond, VA",1860 April 23,Drawer,Mixed materials,Judaica Americana,Folder,VA 648,doc_ja_va_648_1r.tif; doc_ja_va_648_1v.tif; doc_ja_va_648_2r.tif; doc_ja_va_648_2v.tif
ref2228,cid4639825,Documents,Letters,"De Cordova & McKinney. Austin City, TX, Document discussing a land deal",Document discussing a land deal,,,De Cordova & McKinney,"Austin City, TX",1879,Drawer,Mixed materials,Judaica Americana,Folder,NYC 805,doc_ja_nyc_805_1r.tif; doc_ja_nyc_805_1v.tif; doc_ja_nyc_806_1r.tif; doc_ja_nyc_806_1v.tif; doc_ja_nyc_807_1r.tif; doc_ja_nyc_807_1v.tif; doc_ja_nyc_808_1r.tif; doc_ja_nyc_808_1v.tif
ref2229,cid4639824,Documents,Letters,"De Cordova & McKinney. Austin City, TX, Statement of sale",Statement of sale,,,De Cordova & McKinney,"Austin City, TX",1880,Drawer,Mixed materials,Judaica Americana,Folder,NYC 803,doc_ja_nyc_803_1r.tif; doc_ja_nyc_803_1v.tif; doc_ja_nyc_803_2r.tif; doc_ja_nyc_803_2v.tif
ref2230,cid4639823,Documents,Letters,"De Cordova, Jacob and Osterman, Joseph. Houston, TX, Signed stampless letter cover from Jacob De Cordova to B. Franklin, c/o Joseph Osterman Esq","Signed stampless letter cover from Jacob De Cordova to B. Franklin, c/o Joseph Osterman Esq","De Cordova, Jacob","Osterman, Joseph",,"Houston, TX",1847 November 2,Drawer,Mixed materials,Judaica Americana,Folder,TX 626,doc_ja_tx_626_1r.tif; doc_ja_tx_626_1v.tif
ref2231,cid4639822,Documents,Letters,"De Cordova, Phineas. Austin, TX, Letter to attorney riker listing shady dealings by the trustee of the S. De Cordova estate by trustee (Fred Lewis)",Letter to attorney riker listing shady dealings by the trustee of the S. De Cordova estate by trustee (Fred Lewis),"De Cordova, Phineas",,,"Austin, TX",1879 March 5,Drawer,Mixed materials,Judaica Americana,Folder,NYC 804,doc_ja_nyc_804_1r.tif; doc_ja_nyc_804_1v.tif
ref2232,cid4639821,Documents,Letters,"De Cordova, Phineas. New York, NY, Letter from Attorney Lewis to Phineas De Cordova regarding a meeting they are to have in judge Cardoza's office",Letter from Attorney Lewis to Phineas De Cordova regarding a meeting they are to have in judge Cardoza's office,"De Cordova, Phineas",,,"New York, NY",1879 January 21,Drawer,Mixed materials,Judaica Americana,Folder,NYC 802,doc_ja_nyc_802_1r.tif; doc_ja_nyc_802_1v.tif
ref2233,cid4639820,Documents,Letters,"De Cordova, Raphael J. and Morais, Sabato. New York, NY, Letter penned by Raphael J. De Cordova in New York, New York to Rabbi Sabato Morais, the Rabbi of Mikveh Israel. De Cordova asks advice on changing his public lectures from semi-comical to the serious issue of the condition of Jews in civilized countries and would like his input on Jews in Italy","Letter penned by Raphael J. De Cordova in New York, New York to Rabbi Sabato Morais, the Rabbi of Mikveh Israel. De Cordova asks advice on changing his public lectures from semi-comical to the serious issue of the condition of Jews in civilized countries and would like his input on Jews in Italy","De Cordova, Raphael J.","Morais, Sabato",,"New York, NY",1860 July 6,Drawer,Mixed materials,Judaica Americana,Folder,NYC 811,doc_ja_nyc_811_1r.tif; doc_ja_nyc_811_1v.tif; doc_ja_nyc_811_2r.tif; doc_ja_nyc_811_2v.tif
